order_id,date,product,category,quantity,unit_price,region,payment_method,customer_id,total_price,month,year
ORD-1586,2023-01-15,USB Hub,Accessories,10,44.54,South,Cash,CUST-402,445.4,January,2023
ORD-2133,2023-09-27,Notebook,Office,6,12.39,Central,Bank Transfer,CUST-233,74.34,September,2023
ORD-1053,2023-06-20,Notebook,Office,3,5.24,West,PayPal,CUST-328,15.72,June,2023
ORD-1151,2023-06-23,Desk Lamp,Office,9,35.53,South,Credit Card,CUST-386,319.77,June,2023
ORD-1403,2023-11-27,Keyboard,Accessories,2,59.13,North,Debit Card,CUST-284,118.26,November,2023
ORD-1207,2023-10-15,Desk Lamp,Office,1,42.71,Central,PayPal,CUST-183,42.71,October,2023
ORD-1044,2023-08-21,Charger,Accessories,9,34.81,North,Cash,CUST-171,313.29,August,2023
ORD-1008,2023-03-11,Mouse,Accessories,2,39.28,South,Debit Card,CUST-376,78.56,March,2023
ORD-2014,2023-07-07,Charger,Accessories,7,17.73,East,Cash,CUST-166,124.11,July,2023
ORD-2060,2023-03-13,Headphones,Accessories,9,77.0,South,Credit Card,CUST-270,693.0,March,2023
ORD-1452,2023-06-18,Notebook,Office,3,12.94,South,Debit Card,CUST-133,38.82,June,2023
ORD-1253,2023-01-26,Monitor,Electronics,6,319.11,East,Cash,CUST-274,1914.66,January,2023
ORD-1896,2023-10-10,Laptop,Electronics,7,964.29,Central,Credit Card,CUST-141,6750.03,October,2023
ORD-2120,2023-07-30,Notebook,Office,1,8.32,Central,Debit Card,CUST-177,8.32,July,2023
ORD-1855,2023-07-23,USB Hub,Accessories,6,34.0,West,Cash,CUST-110,204.0,July,2023
ORD-1345,2023-03-28,Mouse,Accessories,4,35.17,West,PayPal,CUST-482,140.68,March,2023
ORD-2101,2023-11-19,Desk Lamp,Office,10,43.13,South,Bank Transfer,CUST-165,431.3,November,2023
ORD-1262,2023-08-15,USB Hub,Accessories,3,41.44,North,PayPal,CUST-414,124.32,August,2023
ORD-1150,2023-07-31,Keyboard,Accessories,1,54.38,North,Bank Transfer,CUST-352,54.38,July,2023
ORD-1472,2023-07-20,Webcam,Electronics,6,82.99,West,Credit Card,CUST-429,497.94,July,2023
ORD-1640,2023-10-20,Desk Lamp,Office,4,26.8,Central,Cash,CUST-393,107.2,October,2023
ORD-1549,2023-03-24,Desk Lamp,Office,5,37.29,North,Debit Card,CUST-184,186.45,March,2023
ORD-1323,2023-07-27,Notebook,Office,9,24.77,East,Bank Transfer,CUST-340,222.93,July,2023
ORD-1928,2023-11-24,USB Hub,Accessories,6,40.74,East,Cash,CUST-428,244.44,November,2023
ORD-1488,2023-11-27,Headphones,Accessories,4,89.53,North,Bank Transfer,CUST-350,358.12,November,2023
ORD-2108,2023-10-21,USB Hub,Accessories,8,34.47,South,Bank Transfer,CUST-234,275.76,October,2023
ORD-1146,2023-04-21,Notebook,Office,9,11.18,North,PayPal,CUST-121,100.62,April,2023
ORD-1402,2023-02-09,Keyboard,Accessories,2,54.99,North,Credit Card,CUST-490,109.98,February,2023
ORD-1954,2023-06-10,Monitor,Electronics,3,333.23,North,Credit Card,CUST-168,999.69,June,2023
ORD-1659,2023-07-18,Headphones,Accessories,4,92.04,West,Credit Card,CUST-354,368.16,July,2023
ORD-1463,2023-02-11,Mouse,Accessories,4,39.77,Central,Debit Card,CUST-355,159.08,February,2023
ORD-1186,2023-05-28,Desk Lamp,Office,9,31.14,South,Debit Card,CUST-232,280.26,May,2023
ORD-1608,2023-10-08,Webcam,Electronics,9,78.9,South,Debit Card,CUST-220,710.1,October,2023
ORD-1143,2023-12-02,Mouse,Accessories,1,39.76,Central,PayPal,CUST-248,39.76,December,2023
ORD-1751,2023-05-21,Monitor,Electronics,2,319.14,South,Credit Card,CUST-451,638.28,May,2023
ORD-1981,2023-06-10,USB Hub,Accessories,8,33.08,North,Bank Transfer,CUST-459,264.64,June,2023
ORD-1197,2023-04-25,Notebook,Office,9,23.42,North,Cash,UNKNOWN,210.78,April,2023
ORD-1883,2023-06-05,Headphones,Accessories,9,75.26,West,Credit Card,CUST-487,677.34,June,2023
ORD-1279,2023-01-24,Webcam,Electronics,5,78.22,East,PayPal,UNKNOWN,391.1,January,2023
ORD-1293,2023-01-04,Mouse,Accessories,1,21.71,South,Debit Card,CUST-160,21.71,January,2023
ORD-2189,2023-10-15,Notebook,Office,8,10.17,North,Credit Card,CUST-178,81.36,October,2023
ORD-1400,2023-07-08,Keyboard,Accessories,7,66.66,Central,Bank Transfer,CUST-169,466.62,July,2023
ORD-1122,2023-03-17,USB Hub,Accessories,2,46.33,Central,Cash,CUST-271,92.66,March,2023
ORD-1202,2023-02-28,Monitor,Electronics,6,317.81,East,PayPal,CUST-263,1906.86,February,2023
ORD-1835,2023-07-05,Headphones,Accessories,2,88.0,West,Cash,CUST-401,176.0,July,2023
ORD-1246,2023-10-18,Charger,Accessories,9,24.65,East,PayPal,CUST-170,221.85,October,2023
ORD-1058,2023-02-05,Headphones,Accessories,6,82.44,North,Cash,CUST-411,494.64,February,2023
ORD-1384,2023-02-04,Desk Lamp,Office,10,28.76,East,Cash,CUST-154,287.6,February,2023
ORD-1854,2023-06-08,Laptop,Electronics,3,958.41,West,Debit Card,CUST-257,2875.23,June,2023
ORD-1219,2023-04-03,USB Hub,Accessories,1,37.72,West,Bank Transfer,CUST-139,37.72,April,2023
ORD-1641,2023-08-02,Laptop,Electronics,6,955.23,West,PayPal,CUST-150,5731.38,August,2023
ORD-1001,2023-01-20,Laptop,Electronics,4,946.7,West,Cash,CUST-117,3786.8,January,2023
ORD-1112,2023-08-07,Charger,Accessories,8,30.57,North,Cash,CUST-312,244.56,August,2023
ORD-1698,2023-10-06,Keyboard,Accessories,9,55.23,Central,Bank Transfer,CUST-305,497.07,October,2023
ORD-1344,2023-06-20,Headphones,Accessories,3,86.76,South,PayPal,CUST-174,260.28,June,2023
ORD-1951,2023-06-24,Charger,Accessories,6,22.72,East,Debit Card,CUST-331,136.32,June,2023
ORD-2192,2023-03-12,Notebook,Office,5,16.99,West,Cash,CUST-335,84.95,March,2023
ORD-1441,2023-05-25,Laptop,Electronics,4,961.1,East,Credit Card,CUST-446,3844.4,May,2023
ORD-1663,2023-07-02,Notebook,Office,8,13.75,Central,Credit Card,CUST-209,110.0,July,2023
ORD-2169,2023-10-21,Monitor,Electronics,4,318.74,Central,PayPal,CUST-392,1274.96,October,2023
ORD-1317,2023-07-27,Charger,Accessories,8,18.46,East,Credit Card,CUST-155,147.68,July,2023
ORD-1648,2023-02-04,Monitor,Electronics,7,324.29,North,Credit Card,CUST-354,2270.03,February,2023
ORD-1709,2023-05-20,Headphones,Accessories,3,89.01,South,Debit Card,CUST-460,267.03,May,2023
ORD-1972,2023-01-26,Monitor,Electronics,1,323.48,East,Debit Card,CUST-385,323.48,January,2023
ORD-1627,2023-10-02,USB Hub,Accessories,8,44.07,North,Cash,CUST-363,352.56,October,2023
ORD-1632,2023-05-04,Webcam,Electronics,7,83.66,Central,Credit Card,CUST-340,585.62,May,2023
ORD-1043,2023-03-04,Laptop,Electronics,9,950.2,Central,Debit Card,CUST-120,8551.8,March,2023
ORD-2196,2023-05-03,Headphones,Accessories,9,88.23,West,PayPal,CUST-332,794.07,May,2023
ORD-1795,2023-01-14,Desk Lamp,Office,8,34.98,East,Debit Card,CUST-146,279.84,January,2023
ORD-1645,2023-02-13,Laptop,Electronics,10,949.62,East,Credit Card,CUST-445,9496.2,February,2023
ORD-2012,2023-03-10,Desk Lamp,Office,4,34.48,South,Cash,CUST-353,137.92,March,2023
ORD-1556,2023-09-04,Headphones,Accessories,7,82.46,North,Bank Transfer,CUST-349,577.22,September,2023
ORD-1681,2023-12-23,Mouse,Accessories,9,23.19,Central,Bank Transfer,CUST-390,208.71,December,2023
ORD-1577,2023-01-28,USB Hub,Accessories,7,49.91,South,PayPal,CUST-293,349.37,January,2023
ORD-2109,2023-12-25,Headphones,Accessories,10,90.44,North,Cash,CUST-413,904.4,December,2023
ORD-1524,2023-01-23,USB Hub,Accessories,9,37.63,East,PayPal,CUST-358,338.67,January,2023
ORD-2059,2023-09-21,Monitor,Electronics,3,328.11,Central,Cash,CUST-126,984.33,September,2023
ORD-1540,2023-12-14,Charger,Accessories,2,27.69,West,Debit Card,CUST-335,55.38,December,2023
ORD-1748,2023-06-30,Headphones,Accessories,5,87.38,Central,PayPal,CUST-430,436.9,June,2023
ORD-2183,2023-05-12,USB Hub,Accessories,5,41.47,South,PayPal,CUST-162,207.35,May,2023
ORD-1484,2023-12-26,USB Hub,Accessories,1,30.71,West,Bank Transfer,CUST-332,30.71,December,2023
ORD-1095,2023-09-20,USB Hub,Accessories,7,47.69,West,Debit Card,CUST-276,333.83,September,2023
ORD-2020,2023-10-19,Monitor,Electronics,9,328.55,East,Cash,CUST-472,2956.95,October,2023
ORD-1563,2023-05-26,Headphones,Accessories,5,79.98,East,Debit Card,CUST-383,399.9,May,2023
ORD-1742,2023-03-27,Monitor,Electronics,2,317.05,Central,Bank Transfer,CUST-132,634.1,March,2023
ORD-1863,2023-06-12,Headphones,Accessories,7,90.07,Central,Bank Transfer,CUST-443,630.49,June,2023
ORD-1891,2023-05-26,Desk Lamp,Office,2,37.95,Central,Bank Transfer,CUST-492,75.9,May,2023
ORD-2038,2023-07-21,Charger,Accessories,4,27.92,South,Bank Transfer,CUST-334,111.68,July,2023
ORD-1206,2023-08-08,Mouse,Accessories,2,23.36,Central,Debit Card,CUST-282,46.72,August,2023
ORD-1392,2023-06-30,Webcam,Electronics,1,68.18,Central,PayPal,CUST-308,68.18,June,2023
ORD-1794,2023-02-28,Laptop,Electronics,7,947.69,East,Credit Card,CUST-436,6633.83,February,2023
ORD-1870,2023-06-26,USB Hub,Accessories,6,44.85,Central,PayPal,CUST-458,269.1,June,2023
ORD-1397,2023-08-20,Desk Lamp,Office,5,42.59,East,Cash,CUST-338,212.95,August,2023
ORD-1766,2023-08-13,Headphones,Accessories,10,81.83,West,Bank Transfer,CUST-316,818.3,August,2023
ORD-2173,2023-07-22,Mouse,Accessories,1,24.61,Central,PayPal,CUST-226,24.61,July,2023
ORD-2028,2023-09-16,Charger,Accessories,6,17.46,South,Bank Transfer,CUST-248,104.76,September,2023
ORD-1642,2023-04-06,Webcam,Electronics,3,79.47,South,Debit Card,CUST-350,238.41,April,2023
ORD-1612,2023-02-26,Keyboard,Accessories,8,63.25,East,PayPal,CUST-143,506.0,February,2023
ORD-1960,2023-09-21,Charger,Accessories,2,32.97,Central,Debit Card,CUST-244,65.94,September,2023
ORD-1725,2023-08-06,Charger,Accessories,2,16.5,East,Credit Card,CUST-472,33.0,August,2023
ORD-1683,2023-11-20,Laptop,Electronics,6,956.82,South,Bank Transfer,CUST-343,5740.92,November,2023
ORD-1098,2023-08-20,Headphones,Accessories,2,91.04,Central,Credit Card,CUST-328,182.08,August,2023
ORD-1804,2023-12-27,Charger,Accessories,5,26.57,Central,Debit Card,CUST-161,132.85,December,2023
ORD-1406,2023-11-01,Keyboard,Accessories,4,55.48,South,Credit Card,CUST-385,221.92,November,2023
ORD-1502,2023-03-12,Headphones,Accessories,5,91.17,East,Credit Card,CUST-295,455.85,March,2023
ORD-2071,2023-09-18,Webcam,Electronics,7,73.57,West,Credit Card,CUST-229,514.99,September,2023
ORD-2056,2023-08-22,Laptop,Electronics,2,954.74,South,Credit Card,UNKNOWN,1909.48,August,2023
ORD-1929,2023-01-16,Charger,Accessories,5,16.84,South,Debit Card,CUST-169,84.2,January,2023
ORD-1779,2023-12-14,Desk Lamp,Office,6,28.75,East,Bank Transfer,CUST-429,172.5,December,2023
ORD-1200,2023-10-12,Mouse,Accessories,4,31.31,Central,PayPal,CUST-129,125.24,October,2023
ORD-1134,2023-09-29,Headphones,Accessories,9,91.12,Central,Bank Transfer,CUST-384,820.08,September,2023
ORD-2051,2023-01-20,Desk Lamp,Office,10,35.99,Central,Bank Transfer,CUST-316,359.9,January,2023
ORD-1040,2023-07-23,Webcam,Electronics,6,72.11,West,Cash,CUST-157,432.66,July,2023
ORD-2017,2023-01-24,Monitor,Electronics,8,325.91,Central,Credit Card,CUST-407,2607.28,January,2023
ORD-1230,2023-07-25,Laptop,Electronics,5,958.74,Central,PayPal,CUST-378,4793.7,July,2023
ORD-1378,2023-11-16,Mouse,Accessories,4,39.48,Central,Debit Card,CUST-287,157.92,November,2023
ORD-1288,2023-03-12,Desk Lamp,Office,1,29.52,Central,Cash,CUST-188,29.52,March,2023
ORD-1418,2023-11-06,Charger,Accessories,10,18.27,West,PayPal,CUST-259,182.7,November,2023
ORD-1391,2023-01-29,Laptop,Electronics,7,955.31,West,Debit Card,CUST-216,6687.17,January,2023
ORD-1592,2023-03-12,Laptop,Electronics,6,958.01,South,Bank Transfer,CUST-398,5748.06,March,2023
ORD-2162,2023-06-12,Charger,Accessories,5,27.08,Central,Bank Transfer,CUST-439,135.4,June,2023
ORD-2086,2023-12-19,Notebook,Office,9,17.13,Central,Cash,CUST-357,154.17,December,2023
ORD-1647,2023-07-04,Monitor,Electronics,6,320.92,South,Credit Card,CUST-272,1925.52,July,2023
ORD-2152,2023-10-13,Keyboard,Accessories,5,63.07,South,Cash,CUST-278,315.35,October,2023
ORD-1520,2023-12-21,Notebook,Office,7,6.42,West,Bank Transfer,CUST-250,44.94,December,2023
ORD-1064,2023-06-18,Charger,Accessories,7,15.44,North,Bank Transfer,CUST-500,108.08,June,2023
ORD-1014,2023-10-04,Monitor,Electronics,8,329.71,Central,Bank Transfer,CUST-307,2637.68,October,2023
ORD-2180,2023-06-27,Webcam,Electronics,6,81.67,South,Cash,CUST-245,490.02,June,2023
ORD-2064,2023-03-25,Mouse,Accessories,2,29.01,Central,Cash,CUST-410,58.02,March,2023
ORD-1492,2023-07-05,Notebook,Office,7,23.13,East,Cash,CUST-168,161.91,July,2023
ORD-1379,2023-06-15,Keyboard,Accessories,9,58.86,Central,Debit Card,CUST-457,529.74,June,2023
ORD-1187,2023-11-04,Charger,Accessories,7,28.77,Central,PayPal,CUST-421,201.39,November,2023
ORD-1763,2023-03-15,Charger,Accessories,7,17.28,North,Bank Transfer,CUST-348,120.96,March,2023
ORD-1216,2023-12-22,Charger,Accessories,1,20.13,West,Credit Card,CUST-249,20.13,December,2023
ORD-1791,2023-11-29,Keyboard,Accessories,8,59.01,South,PayPal,CUST-308,472.08,November,2023
ORD-2076,2023-06-03,USB Hub,Accessories,1,38.72,South,Bank Transfer,CUST-302,38.72,June,2023
ORD-1878,2023-09-15,Laptop,Electronics,7,952.75,Central,Bank Transfer,CUST-104,6669.25,September,2023
ORD-1337,2023-07-25,Charger,Accessories,1,32.47,West,Credit Card,CUST-400,32.47,July,2023
ORD-1719,2023-12-21,USB Hub,Accessories,1,31.09,West,PayPal,CUST-426,31.09,December,2023
ORD-1295,2023-08-09,USB Hub,Accessories,4,40.83,North,Bank Transfer,CUST-165,163.32,August,2023
ORD-2016,2023-07-07,Monitor,Electronics,4,330.95,East,Bank Transfer,CUST-205,1323.8,July,2023
ORD-1455,2023-12-14,Laptop,Electronics,4,958.25,North,Debit Card,CUST-273,3833.0,December,2023
ORD-1815,2023-08-20,Mouse,Accessories,10,25.47,Central,PayPal,CUST-162,254.7,August,2023
ORD-1269,2023-08-09,Desk Lamp,Office,8,37.0,West,Credit Card,UNKNOWN,296.0,August,2023
ORD-1995,2023-05-04,USB Hub,Accessories,2,43.47,West,Credit Card,CUST-107,86.94,May,2023
ORD-1201,2023-07-08,Laptop,Electronics,8,963.73,East,Credit Card,CUST-174,7709.84,July,2023
ORD-1161,2023-07-11,Monitor,Electronics,1,326.73,South,PayPal,CUST-425,326.73,July,2023
ORD-1729,2023-04-03,Webcam,Electronics,6,66.01,North,PayPal,UNKNOWN,396.06,April,2023
ORD-1401,2023-05-27,Monitor,Electronics,3,331.74,West,Bank Transfer,CUST-353,995.22,May,2023
ORD-1702,2023-11-28,Headphones,Accessories,6,90.35,East,Bank Transfer,UNKNOWN,542.1,November,2023
ORD-2129,2023-10-15,Notebook,Office,1,12.18,West,Debit Card,CUST-217,12.18,October,2023
ORD-1565,2023-03-24,Headphones,Accessories,8,81.89,East,PayPal,CUST-376,655.12,March,2023
ORD-2021,2023-10-15,USB Hub,Accessories,1,48.28,North,Credit Card,CUST-446,48.28,October,2023
ORD-2025,2023-05-28,USB Hub,Accessories,7,48.99,Central,Bank Transfer,CUST-309,342.93,May,2023
ORD-2104,2023-03-17,Charger,Accessories,8,34.97,West,Credit Card,CUST-482,279.76,March,2023
ORD-1205,2023-04-26,Webcam,Electronics,4,84.65,East,Bank Transfer,CUST-169,338.6,April,2023
ORD-1034,2023-12-18,Webcam,Electronics,1,78.94,Central,Cash,UNKNOWN,78.94,December,2023
ORD-1775,2023-10-18,Monitor,Electronics,8,329.34,South,Debit Card,CUST-242,2634.72,October,2023
ORD-1508,2023-10-04,Headphones,Accessories,6,82.11,South,Bank Transfer,CUST-418,492.66,October,2023
ORD-1155,2023-02-18,Webcam,Electronics,7,67.61,North,Cash,CUST-113,473.27,February,2023
ORD-1091,2023-02-02,Notebook,Office,2,6.22,Central,PayPal,CUST-297,12.44,February,2023
ORD-1897,2023-05-21,USB Hub,Accessories,4,35.88,West,Cash,CUST-499,143.52,May,2023
ORD-1564,2023-02-12,Monitor,Electronics,4,328.87,West,Cash,CUST-450,1315.48,February,2023
ORD-1776,2023-01-17,Charger,Accessories,5,29.43,Central,Credit Card,CUST-437,147.15,January,2023
ORD-1241,2023-06-24,Keyboard,Accessories,4,60.94,West,Credit Card,CUST-373,243.76,June,2023
ORD-1013,2023-12-23,Mouse,Accessories,7,34.01,East,PayPal,CUST-112,238.07,December,2023
ORD-1315,2023-08-08,Keyboard,Accessories,5,52.41,Central,Cash,CUST-121,262.05,August,2023
ORD-1600,2023-08-18,Monitor,Electronics,7,328.07,Central,Credit Card,CUST-276,2296.49,August,2023
ORD-1387,2023-11-20,Keyboard,Accessories,1,64.82,Central,PayPal,CUST-294,64.82,November,2023
ORD-1166,2023-02-16,Mouse,Accessories,1,39.21,South,Bank Transfer,CUST-247,39.21,February,2023
ORD-1840,2023-03-13,Notebook,Office,10,7.31,West,Credit Card,UNKNOWN,73.1,March,2023
ORD-1020,2023-02-20,Monitor,Electronics,1,326.69,West,Debit Card,CUST-179,326.69,February,2023
ORD-1646,2023-09-26,Laptop,Electronics,7,964.77,West,Credit Card,CUST-205,6753.39,September,2023
ORD-2154,2023-04-26,Keyboard,Accessories,2,60.33,Central,Bank Transfer,CUST-204,120.66,April,2023
ORD-1831,2023-12-30,Desk Lamp,Office,5,30.81,East,PayPal,CUST-240,154.05,December,2023
ORD-1562,2023-03-05,Mouse,Accessories,6,32.53,West,PayPal,CUST-437,195.18,March,2023
ORD-1023,2023-07-28,Monitor,Electronics,4,324.32,North,PayPal,CUST-379,1297.28,July,2023
ORD-1686,2023-02-02,USB Hub,Accessories,8,33.63,East,Debit Card,CUST-277,269.04,February,2023
ORD-1957,2023-07-24,Keyboard,Accessories,4,66.06,Central,Bank Transfer,CUST-451,264.24,July,2023
ORD-1189,2023-06-30,Monitor,Electronics,3,329.58,West,PayPal,CUST-343,988.74,June,2023
ORD-1975,2023-11-12,Mouse,Accessories,8,34.05,East,Credit Card,CUST-420,272.4,November,2023
ORD-2082,2023-02-26,Keyboard,Accessories,1,57.17,Central,PayPal,CUST-397,57.17,February,2023
ORD-1474,2023-11-01,Headphones,Accessories,2,91.05,Central,Bank Transfer,CUST-282,182.1,November,2023
ORD-1856,2023-09-03,Charger,Accessories,5,30.0,North,Credit Card,CUST-430,150.0,September,2023
ORD-1747,2023-01-22,Mouse,Accessories,3,32.08,South,PayPal,CUST-246,96.24,January,2023
ORD-1252,2023-11-13,Mouse,Accessories,1,22.03,South,Credit Card,CUST-310,22.03,November,2023
ORD-1021,2023-09-08,Desk Lamp,Office,2,28.11,South,Credit Card,CUST-102,56.22,September,2023
ORD-1459,2023-12-03,Desk Lamp,Office,2,37.18,West,PayPal,CUST-162,74.36,December,2023
ORD-2184,2023-09-03,Webcam,Electronics,2,68.22,West,Debit Card,CUST-301,136.44,September,2023
ORD-1276,2023-09-27,Notebook,Office,3,11.17,West,Cash,CUST-108,33.51,September,2023
ORD-1955,2023-06-13,Headphones,Accessories,8,91.44,East,Bank Transfer,CUST-233,731.52,June,2023
ORD-1170,2023-02-19,Keyboard,Accessories,5,52.02,East,PayPal,CUST-452,260.1,February,2023
ORD-1385,2023-08-29,Keyboard,Accessories,8,54.23,East,Cash,CUST-192,433.84,August,2023
ORD-1805,2023-08-17,Charger,Accessories,4,29.61,South,Bank Transfer,UNKNOWN,118.44,August,2023
ORD-1343,2023-04-24,Desk Lamp,Office,5,27.96,North,Debit Card,CUST-146,139.8,April,2023
ORD-1769,2023-02-04,Monitor,Electronics,3,320.84,Central,Bank Transfer,CUST-203,962.52,February,2023
ORD-1130,2023-12-31,Desk Lamp,Office,9,41.78,Central,Credit Card,CUST-427,376.02,December,2023
ORD-1871,2023-03-07,Mouse,Accessories,4,31.23,South,Bank Transfer,CUST-285,124.92,March,2023
ORD-2123,2023-08-30,Laptop,Electronics,1,948.58,West,Credit Card,CUST-425,948.58,August,2023
ORD-1087,2023-03-06,USB Hub,Accessories,5,34.92,East,Bank Transfer,CUST-175,174.6,March,2023
ORD-1330,2023-07-05,Keyboard,Accessories,6,68.28,South,Bank Transfer,CUST-105,409.68,July,2023
ORD-1321,2023-05-29,Charger,Accessories,5,17.52,South,PayPal,CUST-403,87.6,May,2023
ORD-1466,2023-03-14,Webcam,Electronics,9,70.22,Central,Credit Card,CUST-465,631.98,March,2023
ORD-1121,2023-11-08,USB Hub,Accessories,6,35.33,Central,Debit Card,CUST-368,211.98,November,2023
ORD-2044,2023-04-12,Charger,Accessories,9,18.63,East,Bank Transfer,CUST-454,167.67,April,2023
ORD-2095,2023-04-27,Headphones,Accessories,6,75.37,West,Debit Card,CUST-321,452.22,April,2023
ORD-2130,2023-06-16,Charger,Accessories,9,19.38,East,PayPal,UNKNOWN,174.42,June,2023
ORD-1860,2023-10-22,Laptop,Electronics,9,961.79,West,Bank Transfer,CUST-439,8656.11,October,2023
ORD-2126,2023-03-12,Laptop,Electronics,7,964.35,West,PayPal,CUST-196,6750.45,March,2023
